2016-11-27 14:27:53,844 [Worker-5] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using DEFAULT lifecycle mapping for MavenProject: tigase:tigase-server:7.2.0-SNAPSHOT @ /Users/kevin/Project/Eclipse/tigase-server/pom.xml.
2016-11-27 14:28:04,138 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-11-27 14:28:04,148 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 6 resources
2016-11-27 14:28:04,159 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-11-27 14:28:04,159 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/kevin/Project/Eclipse/tigase-server/src/test/resources
2016-11-27 14:30:35,586 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-11-27 14:30:35,588 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 6 resources
2016-11-27 14:30:35,630 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-11-27 14:30:35,630 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/kevin/Project/Eclipse/tigase-server/src/test/resources
2016-11-27 14:31:00,186 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-11-27 14:31:00,187 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 6 resources
2016-11-27 14:31:00,201 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-11-27 14:31:00,201 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/kevin/Project/Eclipse/tigase-server/src/test/resources
2016-11-27 14:36:01,289 [Worker-7] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-11-27 14:36:01,290 [Worker-7] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-11-27 14:36:01,292 [Worker-7] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-11-27 14:36:01,293 [Worker-7] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/kevin/Project/Eclipse/tigase-server/src/test/resources
2016-11-27 14:37:40,318 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-11-27 14:37:40,320 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 6 resources
2016-11-27 14:37:40,323 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-11-27 14:37:40,323 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/kevin/Project/Eclipse/tigase-server/src/test/resources
2016-11-27 14:38:56,034 [Worker-13] INFO  o.e.m.i.launch.MavenLaunchDelegate - /Users/kevin/Project/Eclipse/tigase-server
2016-11-27 14:38:56,036 [Worker-13] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -B 
2016-11-27 14:39:18,838 [Worker-11] INFO  o.e.m.i.launch.MavenLaunchDelegate - /Users/kevin/Project/Eclipse/tigase-server
2016-11-27 14:39:18,838 [Worker-11] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -B 
